GEOID,median_home_value,median_home_value_owner,median_gross_rent_x,median_year_built,median_hh_income,monthly_owner_cost,median_gross_rent_y,avg_housing_cost,ht_cost_very_low_income,ht_cost_low_income,ht_cost_moderate_income,affordability_pctile_very_low,affordability_pctile_low,affordability_pctile_moderate,lmi_population,total_population,lmi_pct,hh_at_30pct_ami,hh_at_50pct_ami,hh_at_80pct_ami,cost_burdened_30pct_ami,cost_burdened_50pct_ami,cost_burdened_80pct_ami,affordable_units_30pct_ami,affordable_units_50pct_ami
48439113916,159500.0,160100.0,1117.0,1993.0,58250.0,1254.0,1095.0,1192.534722,49.74817383,105.871712,58.42512703,53.34417438,7.836111111,22.05856481,1620.0,3985.0,40.65,165.0,380.0,710.0,140.0,320.0,560.0,10.0,140.0
48439113917,189800.0,203500.0,1169.0,1999.0,71681.0,1408.0,1263.0,1366.885925,51.36483862,109.5735905,60.40951037,42.11908084,3.114320886,17.89203939,2055.0,6375.0,32.24,165.0,420.0,795.0,110.0,325.0,560.0,0.0,15.0
48439113918,150200.0,142100.0,1228.0,1991.0,60040.0,1175.0,1085.0,1134.294606,49.56435235,107.0748283,58.58805724,51.05646611,2.270954357,14.47245851,1370.0,5300.0,25.85,125.0,385.0,715.0,115.0,365.0,505.0,0.0,25.0
48439113919,239700.0,244700.0,1610.0,1994.0,99661.0,1597.0,2123.0,1629.263113,56.24851615,115.9374092,64.62267418,18.54120135,1.099830795,7.678172589,635.0,7840.0,8.1,100.0,200.0,465.0,100.0,185.0,335.0,0.0,15.0
48439113920,242400.0,237700.0,1453.0,1999.0,96500.0,1706.0,1550.0,1678.649351,54.17648264,113.2560706,62.73078843,20.55120031,1.490909091,4.02957497,1015.0,5800.0,17.5,10.0,50.0,195.0,4.0,29.0,119.0,0.0,0.0
48439113921,,,,,92139.0,1910.0,1256.0,1731.168525,53.6403597,115.8251353,63.17878508,27.89453989,2.781062295,7.508013115,2680.0,16235.0,16.51,,,,,,,,
48439113922,,,,,98231.0,1712.0,1639.0,1692.615165,54.58132374,119.6755508,64.82880508,26.46904611,2.739593909,9.318337563,2470.0,16085.0,15.36,,,,,,,,
48439113923,194300.0,196600.0,1306.0,2005.0,75000.0,1653.0,1314.0,1427.613297,49.78384108,113.8077392,60.70644729,43.38448666,3.691723202,10.93602442,365.0,2355.0,15.5,60.0,260.0,650.0,25.0,200.0,385.0,0.0,15.0
48439113924,179100.0,182800.0,1314.0,2010.0,64773.0,1316.0,1261.0,1295.926017,50.75509434,111.1510312,60.40936367,44.50197287,3.206411837,14.3919852,1470.0,4970.0,29.58,65.0,160.0,420.0,65.0,150.0,220.0,0.0,0.0
48439113925,158800.0,157200.0,1352.0,1986.0,72765.0,1357.0,1290.0,1343.858687,52.57809307,111.9215221,61.55712222,40.94790219,2.753359073,14.01220077,575.0,4125.0,13.94,15.0,115.0,370.0,15.0,80.0,200.0,0.0,10.0
48439113926,,,,,88125.0,1548.0,1213.0,1453.586135,53.1019682,117.466968,63.42088947,30.42402601,0.783835569,5.03807699,2145.0,9660.0,22.2,,,,,,,,
48439113927,,,,,92476.0,1609.0,1584.0,1602.044397,54.20277144,120.2073649,64.77550223,24.21203665,0.461057082,7.928118393,1305.0,8550.0,15.26,,,,,,,,
48439113928,,,,,84059.0,1466.0,1633.0,1498.047145,55.16821573,117.9132531,64.67503117,25.92220009,2.722443559,5.596978752,1170.0,6615.0,17.69,,,,,,,,
48439113929,,,,,106593.0,1875.0,1836.0,1869.470478,56.05736802,119.4194634,65.42786277,11.06546321,1.115607371,4.013689357,670.0,8585.0,7.8,,,,,,,,
48439113930,243400.0,238700.0,1371.0,1998.0,,,,,,,,,,,,,,20.0,260.0,495.0,20.0,230.0,419.0,0.0,20.0
48439113931,243500.0,246500.0,1389.0,18.0,,,,,,,,,,,,,,85.0,235.0,640.0,85.0,215.0,475.0,0.0,15.0
48439113932,350300.0,357500.0,,2014.0,,,,,,,,,,,,,,15.0,310.0,390.0,15.0,310.0,370.0,0.0,145.0
48439113933,,,1593.0,18.0,,,,,,,,,,,,,,80.0,140.0,240.0,70.0,130.0,230.0,0.0,20.0
48439113934,270200.0,279500.0,,2005.0,,,,,,,,,,,,,,40.0,130.0,745.0,40.0,125.0,275.0,40.0,40.0
48439113935,233800.0,234600.0,1633.0,,,,,,,,,,,,,,,0.0,40.0,75.0,0.0,40.0,75.0,0.0,0.0
48439113936,273500.0,277100.0,1688.0,2002.0,,,,,,,,,,,,,,0.0,65.0,250.0,0.0,65.0,155.0,0.0,0.0
48439113937,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48439113938,222300.0,222300.0,1191.0,2007.0,,,,,,,,,,,,,,0.0,45.0,45.0,0.0,45.0,45.0,0.0,0.0
48439113939,290100.0,295100.0,1722.0,2006.0,,,,,,,,,,,,,,45.0,160.0,185.0,45.0,160.0,185.0,0.0,0.0
48439113940,266300.0,264500.0,1579.0,,,,,,,,,,,,,,,0.0,40.0,280.0,0.0,0.0,160.0,0.0,0.0
48439113941,223000.0,226100.0,1082.0,2003.0,,,,,,,,,,,,,,95.0,250.0,830.0,95.0,250.0,625.0,0.0,0.0
48439113942,237500.0,241300.0,1638.0,2004.0,,,,,,,,,,,,,,20.0,35.0,305.0,20.0,35.0,285.0,0.0,0.0
48439113943,322000.0,315600.0,,2010.0,,,,,,,,,,,,,,0.0,20.0,145.0,0.0,20.0,105.0,0.0,0.0
48439113944,267900.0,268500.0,1755.0,2000.0,,,,,,,,,,,,,,20.0,30.0,105.0,20.0,30.0,80.0,0.0,0.0
48439113945,300900.0,304100.0,,1966.0,,,,,,,,,,,,,,10.0,65.0,180.0,10.0,10.0,90.0,0.0,55.0
48439113946,258100.0,250100.0,964.0,1998.0,,,,,,,,,,,,,,225.0,485.0,500.0,210.0,475.0,475.0,0.0,40.0
48439113947,324200.0,324600.0,1778.0,,,,,,,,,,,,,,,25.0,250.0,250.0,25.0,250.0,250.0,0.0,0.0
48439113948,211700.0,216000.0,1096.0,1999.0,,,,,,,,,,,,,,340.0,400.0,530.0,330.0,390.0,480.0,0.0,0.0
48439113949,308900.0,280600.0,3501.0,2008.0,,,,,,,,,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0
48439113950,310300.0,312000.0,1157.0,2009.0,,,,,,,,,,,,,,40.0,55.0,280.0,40.0,40.0,230.0,0.0,40.0
48439113951,210100.0,219900.0,1469.0,2003.0,,,,,,,,,,,,,,140.0,190.0,600.0,50.0,90.0,420.0,0.0,0.0
48439113952,334700.0,339800.0,979.0,2002.0,,,,,,,,,,,,,,345.0,535.0,725.0,290.0,460.0,530.0,80.0,95.0
48439113953,570000.0,491000.0,,2005.0,,,,,,,,,,,,,,165.0,310.0,350.0,60.0,170.0,194.0,15.0,15.0
48439113954,665900.0,796500.0,,,,,,,,,,,,,,,,35.0,105.0,195.0,30.0,40.0,60.0,0.0,0.0
48439113955,719100.0,722400.0,2250.0,1980.0,,,,,,,,,,,,,,45.0,75.0,75.0,45.0,75.0,75.0,0.0,0.0
48439113956,774100.0,969600.0,,1974.0,,,,,,,,,,,,,,15.0,125.0,145.0,0.0,90.0,90.0,0.0,65.0
48439113957,643800.0,631900.0,,,,,,,,,,,,,,,,100.0,115.0,135.0,35.0,50.0,70.0,0.0,0.0
48439113958,934500.0,887100.0,,,,,,,,,,,,,,,,20.0,20.0,85.0,20.0,20.0,85.0,0.0,0.0
48439114003,180000.0,186000.0,1122.0,2005.0,76976.0,1384.0,1376.0,1382.830543,54.92402133,118.121497,64.59569953,34.07739213,3.768721927,13.07880768,1620.0,6740.0,24.04,235.0,430.0,935.0,215.0,345.0,525.0,0.0,200.0
48439114005,,,,,74871.0,1359.0,1177.0,1302.259978,52.16239043,113.4342278,61.67563048,42.43128371,2.703200288,16.69119022,1580.0,6915.0,22.85,,,,,,,,
48439114006,142700.0,148500.0,1050.0,1979.0,77386.0,1237.0,1073.0,1191.91014,51.56201206,110.6279706,60.63923271,38.12775488,8.243363561,16.83281121,1985.0,6685.0,29.69,285.0,385.0,685.0,90.0,175.0,300.0,180.0,225.0
48439114007,,,,,83440.0,1416.0,1218.0,1385.032415,53.32788778,115.7831189,62.93685608,34.67343328,1.439708266,9.482232577,2490.0,10950.0,22.74,,,,,,,,
48439114008,,,,,73148.0,1366.0,1443.0,1386.962162,53.67025134,119.7364743,64.45006791,36.08761671,1.005798526,7.66002457,3425.0,9340.0,36.67,,,,,,,,
48439114009,175400.0,184700.0,1725.0,2006.0,,,,,,,,,,,,,,50.0,250.0,545.0,45.0,45.0,105.0,0.0,40.0
48439114010,298900.0,272400.0,1537.0,1998.0,,,,,,,,,,,,,,0.0,195.0,905.0,0.0,195.0,770.0,0.0,0.0
48439114011,202700.0,206600.0,1570.0,1997.0,,,,,,,,,,,,,,80.0,150.0,235.0,55.0,125.0,170.0,0.0,0.0
48439114012,214800.0,214900.0,1383.0,2003.0,,,,,,,,,,,,,,50.0,205.0,535.0,30.0,180.0,310.0,0.0,0.0
48439114013,205900.0,205100.0,1341.0,2006.0,,,,,,,,,,,,,,280.0,575.0,1535.0,220.0,515.0,1360.0,15.0,30.0
48439114014,197700.0,207100.0,1337.0,1997.0,,,,,,,,,,,,,,15.0,260.0,805.0,15.0,200.0,495.0,0.0,35.0
48439114015,162500.0,182300.0,694.0,1982.0,,,,,,,,,,,,,,70.0,74.0,299.0,35.0,39.0,89.0,0.0,35.0
48439114102,,,,,95610.0,1791.0,1004.0,1600.511533,53.38037127,118.2129945,63.46508599,32.13948418,1.066978102,11.87614599,1465.0,7545.0,19.42,,,,,,,,
48439114103,,,,,94122.0,1718.0,1492.0,1669.606935,55.10588542,124.7082194,66.41414913,26.68603097,2.384267046,8.189093026,2270.0,16570.0,13.7,,,,,,,,
48439114104,,,,,121544.0,2171.0,1391.0,2107.91689,57.55844312,127.522746,68.37551248,16.70163837,0.0,4.774664879,1305.0,5510.0,23.68,,,,,,,,
48439114105,469600.0,527700.0,,,,,,,,,,,,,,,,90.0,120.0,175.0,50.0,50.0,95.0,0.0,0.0
48439114106,243100.0,245600.0,1295.0,2004.0,,,,,,,,,,,,,,20.0,340.0,480.0,20.0,305.0,425.0,0.0,0.0
48439114107,266000.0,248700.0,1117.0,1998.0,,,,,,,,,,,,,,75.0,120.0,325.0,75.0,120.0,240.0,45.0,45.0
48439114108,306300.0,298400.0,995.0,1990.0,,,,,,,,,,,,,,65.0,155.0,405.0,55.0,145.0,270.0,0.0,0.0
48439114109,249000.0,254400.0,1827.0,2007.0,,,,,,,,,,,,,,130.0,215.0,775.0,130.0,215.0,525.0,0.0,0.0
48439114110,317900.0,327300.0,,,,,,,,,,,,,,,,25.0,25.0,245.0,25.0,25.0,110.0,0.0,0.0
48439114111,445200.0,452400.0,647.0,18.0,,,,,,,,,,,,,,95.0,120.0,255.0,45.0,70.0,180.0,10.0,55.0
48439114112,289400.0,299100.0,,,,,,,,,,,,,,,,100.0,130.0,165.0,100.0,100.0,135.0,0.0,0.0
48439114113,204200.0,204700.0,1222.0,1997.0,,,,,,,,,,,,,,30.0,30.0,260.0,30.0,30.0,175.0,0.0,4.0
48439114203,158900.0,181800.0,637.0,1983.0,49107.0,1101.0,847.0,1034.456869,52.93313644,117.429753,62.95401491,57.60500532,8.616400426,34.38541001,1820.0,5360.0,33.96,285.0,600.0,1045.0,215.0,425.0,485.0,4.0,163.0
48439114204,204700.0,213900.0,745.0,1977.0,58277.0,1376.0,899.0,1219.7825,51.70061632,116.1181541,62.08680798,56.05680556,10.57666667,24.20441667,1810.0,5505.0,32.88,285.0,475.0,915.0,75.0,260.0,465.0,235.0,275.0
48439114205,132000.0,147100.0,770.0,1973.0,50461.0,1099.0,756.0,1007.135158,51.53215517,113.0254618,61.03923099,59.54051962,8.484245439,26.60464345,1355.0,3210.0,42.21,230.0,365.0,585.0,120.0,195.0,240.0,15.0,60.0
48439114206,291200.0,340300.0,709.0,1979.0,90602.0,2042.0,645.0,1886.872483,54.71748672,118.4926291,64.2028204,36.40569453,6.690909091,19.86461257,1745.0,4180.0,41.75,150.0,505.0,695.0,110.0,210.0,265.0,4.0,229.0
48439114207,204600.0,213600.0,1135.0,1974.0,81776.0,1548.0,1149.0,1486.336364,54.80612294,121.1654261,65.34800587,32.78181818,2.057489177,9.499480519,1115.0,4980.0,22.39,85.0,125.0,420.0,45.0,79.0,234.0,0.0,20.0
48439121601,,,,,53417.0,1752.0,1026.0,1489.133358,52.07831073,111.2134045,61.12544469,53.31874315,6.438582389,28.30215564,2975.0,6890.0,43.18,,,,,,,,
48439121604,,,,,45222.0,1261.0,888.0,1034.021704,48.76484874,103.749421,57.29861282,68.02976956,6.22926045,35.7829582,2825.0,5065.0,55.77,,,,,,,,
48439121605,174400.0,186400.0,625.0,1970.0,57813.0,1235.0,811.0,1105.690209,50.59701741,103.2591925,58.0906478,51.8423221,12.71974318,33.45521669,725.0,2720.0,26.65,215.0,345.0,650.0,150.0,220.0,320.0,80.0,105.0
48439121606,262400.0,260800.0,1391.0,1984.0,87813.0,1913.0,1373.0,1844.60596,53.74276792,112.4611414,62.14917798,36.08780353,4.030463576,14.77177152,505.0,3340.0,15.12,30.0,145.0,290.0,30.0,125.0,205.0,0.0,0.0
48439121608,188000.0,198700.0,1177.0,1981.0,69674.0,1394.0,1274.0,1368.194793,52.22974537,109.5855581,60.67567293,40.25580199,6.756798457,16.92545805,1185.0,5000.0,23.7,140.0,365.0,725.0,114.0,264.0,404.0,0.0,100.0
48439121609,282100.0,274800.0,1577.0,1981.0,112006.0,2069.0,1393.0,1989.489075,53.55747331,111.3267662,61.63501847,27.28343406,0.29716411,10.60199907,285.0,6040.0,4.72,45.0,260.0,465.0,50.0,240.0,370.0,0.0,10.0
48439121610,187000.0,186900.0,962.0,1977.0,75647.0,1393.0,1051.0,1320.960912,51.51578141,105.5197938,59.04174967,41.30119435,3.95135722,14.9970684,720.0,2310.0,31.17,80.0,250.0,340.0,49.0,154.0,184.0,15.0,44.0
48439121611,185000.0,189000.0,1394.0,1983.0,75423.0,1295.0,1395.0,1319.481865,52.99437583,112.4971577,61.97603373,36.71541451,0.827979275,8.680310881,1095.0,4530.0,24.17,100.0,185.0,440.0,90.0,160.0,295.0,0.0,4.0
48439121612,254400.0,283400.0,1080.0,1987.0,,,,,,,,,,,,,,175.0,310.0,400.0,65.0,200.0,230.0,0.0,50.0
48439121613,186800.0,175600.0,843.0,1982.0,,,,,,,,,,,,,,310.0,445.0,685.0,235.0,370.0,415.0,15.0,175.0
48439121614,,,816.0,1985.0,,,,,,,,,,,,,,170.0,340.0,670.0,170.0,340.0,340.0,50.0,130.0
48439121615,179100.0,171200.0,985.0,1980.0,,,,,,,,,,,,,,165.0,290.0,450.0,135.0,255.0,330.0,30.0,65.0
48439121702,119600.0,223200.0,894.0,1991.0,31514.0,1388.0,758.0,816.2093213,47.82446909,104.5286475,57.09349384,75.498719,18.52428455,48.05511038,1015.0,1880.0,53.99,295.0,485.0,730.0,250.0,410.0,505.0,130.0,285.0
48439121703,206300.0,244800.0,835.0,1975.0,31423.0,1313.0,782.0,875.5979263,46.68735299,101.0747852,55.43282896,79.646851,16.27834101,47.24717742,3970.0,5350.0,74.21,500.0,835.0,1260.0,465.0,720.0,805.0,20.0,339.0
48439121704,109100.0,113000.0,730.0,1973.0,32423.0,1038.0,797.0,880.5638963,47.47646976,99.82783228,55.52257319,79.47143283,6.645218945,47.1100983,2535.0,3795.0,66.8,275.0,555.0,730.0,265.0,430.0,474.0,40.0,265.0
48439121903,,,,,26455.0,1290.0,713.0,790.4883463,48.12840931,108.2277815,58.41179889,84.98028117,17.87613762,54.29267481,4570.0,5850.0,78.12,,,,,,,,
48439121904,121800.0,141900.0,823.0,1977.0,30784.0,1201.0,756.0,862.9194631,45.89978496,101.2318402,55.03135434,84.51051454,16.99651007,49.61711409,2460.0,4265.0,57.68,295.0,610.0,905.0,215.0,425.0,565.0,60.0,365.0
48439121905,216700.0,,792.0,1983.0,25833.0,1508.0,702.0,743.0875106,42.12484874,92.0986374,50.14159056,86.73882753,16.08632116,56.44137638,4270.0,5400.0,79.07,985.0,1455.0,1795.0,800.0,1175.0,1305.0,505.0,910.0
48439121906,139100.0,152500.0,876.0,1974.0,32882.0,1365.0,817.0,942.9630451,46.31986202,104.3656016,56.29503341,80.2831732,7.92609017,47.06378418,2420.0,3385.0,71.49,255.0,570.0,845.0,240.0,545.0,560.0,0.0,170.0
48439121907,168300.0,172500.0,807.0,1978.0,,,,,,,,,,,,,,430.0,715.0,1120.0,325.0,540.0,640.0,25.0,490.0
48439121908,,,908.0,1979.0,,,,,,,,,,,,,,65.0,255.0,405.0,45.0,215.0,305.0,20.0,135.0
48439122001,98800.0,91400.0,976.0,1972.0,48385.0,985.0,921.0,963.3760218,51.04672843,108.58938,60.11362916,64.06176203,1.634877384,27.51235241,2535.0,3685.0,68.79,135.0,305.0,565.0,120.0,200.0,220.0,10.0,20.0
48439122002,122100.0,126500.0,877.0,1974.0,31556.0,947.0,750.0,820.8314607,46.34813874,102.1129727,55.63265281,81.55426305,14.70561798,48.78407138,2275.0,3695.0,61.57,345.0,710.0,1135.0,310.0,580.0,679.0,0.0,200.0
48439122100,98200.0,93500.0,843.0,1973.0,35913.0,981.0,946.0,971.2807018,50.71233884,101.5462501,57.73755616,77.70583124,6.74726817,41.09037594,4455.0,6390.0,69.72,275.0,755.0,1395.0,160.0,445.0,715.0,95.0,205.0
48439122200,80700.0,89300.0,765.0,1973.0,25529.0,992.0,630.0,730.3613793,45.52810274,94.88542577,53.10372626,87.69287356,17.95972414,57.49544828,1270.0,1755.0,72.36,175.0,440.0,650.0,140.0,290.0,335.0,15.0,249.0
48439122300,235900.0,,784.0,1985.0,19661.0,,750.0,,43.98961426,94.76856533,52.02672057,88.86514253,28.52091448,70.82624894,2745.0,3400.0,80.74,545.0,820.0,980.0,420.0,660.0,675.0,30.0,400.0
48439122400,,,,,28521.0,1351.0,688.0,878.6645723,47.58290629,101.8928471,56.1353267,77.44201708,19.40918318,52.37791203,3680.0,5625.0,65.42,,,,,,,,
48439122401,,,732.0,1984.0,,,,,,,,,,,,,,450.0,555.0,715.0,300.0,355.0,355.0,10.0,465.0
48439122402,197700.0,187000.0,850.0,1979.0,,,,,,,,,,,,,,235.0,400.0,690.0,195.0,345.0,450.0,0.0,220.0
48439122500,165300.0,169100.0,949.0,1973.0,52375.0,1260.0,993.0,1163.15401,50.06165554,103.1318513,57.8125051,58.82262347,9.602973978,26.23340414,1270.0,4140.0,30.68,215.0,525.0,830.0,160.0,420.0,559.0,10.0,285.0
48439122600,209900.0,208500.0,982.0,1975.0,54500.0,1541.0,1011.0,1314.420074,49.87184893,105.0002413,58.26323836,54.53234201,7.879553903,31.57589839,1450.0,3715.0,39.03,30.0,375.0,615.0,25.0,325.0,359.0,0.0,80.0
48439122700,,,,,37237.0,1062.0,738.0,861.0192132,46.48497191,92.05672886,52.61107368,78.94885636,12.10576395,42.35233303,2645.0,5110.0,51.76,,,,,,,,
48439122701,170500.0,164900.0,821.0,1975.0,,,,,,,,,,,,,,190.0,340.0,465.0,165.0,285.0,295.0,0.0,190.0
48439122702,166000.0,201500.0,1055.0,1978.0,,,,,,,,,,,,,,175.0,380.0,670.0,175.0,365.0,520.0,0.0,60.0
48439122801,137000.0,156300.0,873.0,1977.0,31268.0,1101.0,769.0,815.1467181,47.5347942,104.5554862,57.01505268,83.5437323,16.07042471,48.43976834,2960.0,3825.0,77.39,380.0,760.0,1105.0,245.0,575.0,730.0,25.0,339.0
48439122802,154200.0,139200.0,807.0,1973.0,36679.0,1081.0,697.0,874.7413572,48.11542072,102.2963717,56.63450857,74.85253948,7.798207426,36.2784251,2415.0,4455.0,54.21,415.0,805.0,1060.0,295.0,590.0,695.0,45.0,450.0
48439122900,,,,,38698.0,1048.0,899.0,972.3256158,49.09182709,103.8372934,57.53833001,75.74239737,6.182463054,38.44714286,5965.0,7605.0,78.44,,,,,,,,
48439122901,95800.0,96000.0,888.0,1971.0,,,,,,,,,,,,,,150.0,395.0,675.0,80.0,220.0,270.0,0.0,90.0
48439122902,109100.0,110500.0,783.0,1971.0,,,,,,,,,,,,,,190.0,340.0,450.0,190.0,305.0,305.0,0.0,140.0
48439123000,,,,,48469.0,1869.0,805.0,1196.624161,50.7075614,107.6608896,59.436955,56.70121276,11.20169551,35.7552455,3085.0,6445.0,47.87,,,,,,,,
48439123001,330600.0,298000.0,1097.0,1979.0,,,,,,,,,,,,,,560.0,715.0,990.0,470.0,605.0,665.0,15.0,90.0
48439123002,893900.0,734800.0,870.0,1977.0,,,,,,,,,,,,,,125.0,365.0,560.0,80.0,320.0,464.0,0.0,155.0
48439123100,83100.0,114300.0,514.0,2000.0,23427.0,651.0,845.0,737.7270876,47.72840349,97.67979175,55.04172292,83.367074,28.06028513,62.76924644,1885.0,2235.0,84.34,495.0,635.0,855.0,420.0,465.0,545.0,135.0,235.0
48439123200,87000.0,132300.0,1328.0,2008.0,63315.0,,1273.0,,44.80965398,98.4362682,53.686068,46.3673225,9.063473054,25.20615911,995.0,1470.0,67.69,260.0,385.0,605.0,210.0,285.0,414.0,20.0,65.0
48439123300,,,,,65034.0,1497.0,1398.0,1428.592705,47.79909215,83.59064508,50.87480177,48.88848362,6.474974671,17.97203647,1015.0,2425.0,41.86,,,,,,,,
48439123301,324000.0,278600.0,1423.0,1992.0,,,,,,,,,,,,,,75.0,85.0,170.0,75.0,85.0,175.0,0.0,0.0
48439123302,286300.0,270400.0,1091.0,1981.0,,,,,,,,,,,,,,265.0,395.0,510.0,35.0,145.0,260.0,170.0,190.0
48439123400,,,,,29643.0,1783.0,699.0,993.1936937,46.57474719,86.66521764,51.10582692,71.65765766,24.28198198,50.26238739,1380.0,1725.0,80.0,,,,,,,,
48439123500,58700.0,123100.0,622.0,1962.0,27207.0,862.0,733.0,810.3426029,48.69718068,101.342266,56.68097408,87.55483871,24.65850945,57.88420467,2220.0,2565.0,86.55,295.0,500.0,690.0,140.0,240.0,305.0,20.0,180.0
48439123600,,183300.0,967.0,1993.0,25815.0,892.0,740.0,769.589803,45.38643563,94.76389193,52.87369414,82.33449208,24.5617613,53.73337196,2290.0,2440.0,93.85,405.0,565.0,805.0,370.0,500.0,640.0,110.0,300.0
48439123700,349700.0,397900.0,1259.0,2003.0,,,,,,,,,,,,,,235.0,400.0,545.0,145.0,290.0,334.0,50.0,190.0
48439980000,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
